"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BH2F3N5Y","journalArticle","2023","Coronado-Apodaca, Karina G.; Martínez-Ruiz, Manuel; Iqbal, Hafiz M. N.; Sosa-Hernandez, Juan Eduardo; Parra-Saldívar, Roberto","Agro-food sustainability transitions: New Frontiers for food security","Current Opinion in Environmental Science & Health","","2468-5844","10.1016/j.coesh.2022.100412","https://www.sciencedirect.com/science/article/pii/S2468584422000873","Population growth over time has provoked an urgency to ensure food security. The issue of food sustainability transitions has sparked the interest of researchers due to food security being one of the greatest challenges of the new century. It is important to document that ensuring food security does not mean only a boost in food production, if not, it is something even more complex. The challenge includes the adaptation of eating habits and the implementation of new technologies and strategies that allow the food production system to be sustainable and environmentally friendly. A route with the purpose of securing natural resources while climate change is halted. This article shows a brief description of the actual situation of food security transitions considering transition strategies and the limitation caused by natural resources focused on water requirements.","2023-02-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:38","100412","","","31","","Current Opinion in Environmental Science & Health","Agro-food sustainability transitions","","","","","","","","","","","","ScienceDirect","","","","","","Sustainability; Food security; Transformation of the food system; Transitions pathways","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCL8UB3I","journalArticle","2023","Jaeger, Sara R.; Harker, F. Roger; Ares, Gastón","Consumer insights about sustainable and ‘beyond organic’ agriculture: A study of biodynamics in the United Kingdom, Australia, Singapore, and Germany","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2023.136744","https://www.sciencedirect.com/science/article/pii/S0959652623009022","Agricultural systems that classify as ‘beyond organic’ have the potential to advance sustainability efforts. The present research considers these emerging systems from a consumer insights perspective. Using biodynamic (BD) agriculture as an exemplar, public opinions were explored in a multi-method and multi-national study with samples of consumers in the United Kingdom (UK), Australia, Singapore, and Germany. Across 1237 participants, the empirical findings pointed to largely positive attitudes. Between-country differences were minor, whereas consumer segmentation identified pan-national groups of people with attitudes that were, respectively, BD Positive (71%), BD Neutral (20%) or BD Negative (9%). In the BD Positive segment, consumers responded positively to the environmental and social aspects of BD agriculture, and it mattered to them that BD agriculture was a balanced and integrated approach to farming/food production. That is, they were not averse to the holistic/spiritual aspects that are unique to BD. Biodiversity, but also other aspects of environmental sustainability mattered more to consumers than social sustainability, notably worker welfare and community resilience. The research provides new consumer insights about biodynamics by being generic to BD agriculture rather than product specific (e.g., BD wine), and advances extant consumer research by jointly exploring environmental and social sustainability. Several practical implications emerge from the results.","2023-05-15","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:39","136744","","","401","","Journal of Cleaner Production","Consumer insights about sustainable and ‘beyond organic’ agriculture","","","","","","","","","","","","ScienceDirect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7SBWF5Q","journalArticle","2023","Yadav, Shubh Pravat Singh; Lahutiya, Vivek; Ghimire, Netra Prasad; Yadav, Bishnu; Paudel, Prava","Exploring innovation for sustainable agriculture: A systematic case study of permaculture in Nepal","Heliyon","","2405-8440","10.1016/j.heliyon.2023.e15899","https://www.sciencedirect.com/science/article/pii/S2405844023031067","As the adverse consequences of the industrial/modern agricultural framework, which encompasses high-input agrarian production and intensive cultivation, are increasing, an alternative is essential. Permaculture is a bunch of sustainable practices that incorporate an assortment of components and promote comprehensive and multi-polycultures including perennial plants, high degrees of biodiversity, crop-animal integration, whole watershed management, and self-sustaining on-site energy production, all of which straightforwardly affect the sustainable approach and promote ecological parameters. This case study attempts to better comprehend the local knowledge in terms of planning and fostering a permaculture system that considers their work, culture, and environmental concerns. In particular, this research focuses on the combined ideology, actual practices, and co-opting nature of three Nepalese permaculturists. The current study employs the notion of imaginaries to comprehend how permaculture may supplant the present agricultural system. Therefore, the study promotes and urges agricultural actioners to create profound and emotional associations with the planet, as well as their creativity and imagination, to impact good natural change.","2023-05-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:39","e15899","","5","9","","Heliyon","Exploring innovation for sustainable agriculture","","","","","","","","","","","","ScienceDirect","","","","","","Agriculture; Ecological impacts; Ethics; Modern/industrial agricultural system; Nepal; Permaculture; Principles; Sustainable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DWFF3359","journalArticle","2021","Riccaboni, Angelo; Neri, Elena; Trovarelli, Francesca; Pulselli, Riccardo Maria","Sustainability-oriented research and innovation in ‘farm to fork’ value chains","Current Opinion in Food Science","","2214-7993","10.1016/j.cofs.2021.04.006","https://www.sciencedirect.com/science/article/pii/S2214799321000722","The European Green Deal clearly declares the ambitious goal of making European food ‘the global standard for sustainability’ on the basis of an integrated approach encompassing all aspects of food supply chains. The Farm to Fork Strategy asserts that research and innovation are key drivers in accelerating the transition to sustainable, healthy and inclusive food systems, from primary production to consumption. Therefore, in this paper, the most promising fields of innovation towards this transition in the agrifood sector have been reviewed with reference to the value chain actors engaged in their implementation. Although not exhaustive, this short survey presents a selection of solutions that have in recent years been viewed as ‘first mover’ opportunities for innovation in the agrifood sector where changes have been initiated but need to be further implemented. The paper first discusses options that allow agrifood businesses to operate directly as innovation providers, and then expands on the role of public stakeholders, namely consumers, policy makers and researchers, to act as agents of change and contribute to pave the way to a ‘green deal’ in Europe. The survey concludes by highlighting the possibility of developing integrated approaches to research and innovation to ensure the sustainability of the food system through cooperative actions engaging both private and public actors in the value chain.","2021-12-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:40","102-112","","","42","","Current Opinion in Food Science","","","","","","","","","","","","","ScienceDirect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGT6JU58","bookSection","2023","Karaca, Mehmet; Ince, Ayse Gul","Chapter 8 - Revisiting sustainable systems and methods in agriculture","Sustainable Agriculture and the Environment","978-0-323-90500-8","","","https://www.sciencedirect.com/science/article/pii/B978032390500800004X","Global climate change and population growth are two key issues that are currently the subject of discussions around the world. Currently, there are around 7.5 billion people on the planet Earth, and it is estimated that the population will grow by over 12 billion, the majority of whom will be living in mega cities in 2100. This means we need to produce more agricultural food while the global temperature increases. Molecular agriculture, hydroponics, or aquaponics indoor production through sky farming and nursery businesses are among the current topics on feeding, the planet Earth. In this chapter, we revisit some sustainable systems and methods used in agriculture. Different strategies of sustainable agricultural systems and methods seek to develop a sustainable environment and food production to increase crop productivity and soil health. This reduce the impacts of global climate change, through the adaptation and building of crop resilience, as well as conserving biodiversity, capturing carbon in the soil, and reducing the emission of greenhouse gases. Sustainability can be defined as the avoidance of the depletion of natural resources to maintain an ecological balance at a certain rate and it finds its exact definition in the biological systems where there exists exchange, but no waste is produced. Sustainable agriculture can be defined as desired type of agricultural activity to supply society's food and textile needs in the present without compromising the ability of future generations to meet their own needs. From this definition, it is clear to note that an agricultural system cannot be sustainable if it causes environmental damage. Therefore, the environmental sustainability of agriculture is related to the preservation, restoration, and improvement of all natural elements such as air, water, soil, and their proper recycling along with the biodiversity of plant, animal, and microorganisms. Environmental sustainability and sustainable agriculture include the intentional practice of maintaining (engineering or mimicking the nature) healthy soil; managing water wisely; reducing food waste; minimizing pollution of air, water, and soil; promoting biodiversity; reducing tillage; integrating pest management; integrating livestock and crops; adopting sustainable practices, while enhancing the quality of life for communities of agriculture. To date, several sustainable agricultural systems and methods have been developed. In this chapter we revisit several dominant sustainable agriculture systems and methods practiced in agriculture. Each system has advantages and disadvantages. Therefore, we need to use more than one system in sustainable agriculture. The key to sustainable agriculture is finding the right balance between the need for food production and the preservation of environmental ecosystems. However, today's majority of conventional agriculture and biotechnology are in directions as in the 20th century and before which focused on only more productions. Production-oriented agriculture already caused significant global climate change, water scarcity, land degradation, deforestation, and loss of biodiversity including agrobiodiversity. Grafting was added to the list of methods that could be used in all systems as a method of sustainable agriculture. We also provided definitions for individual systems and briefly explained the most common methods.","2023-01-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:41","195-246","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Climate change; Permaculture; Agroforestry; Biodiversity; Contamination; Grafting; Organic agriculture; Overpopulation; Pollution; Regenerative agriculture","","Farooq, Muhammad; Gogoi, Nirmali; Pisante, Michele","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALZI7UD7","journalArticle","2019","Gentry, Matthew","Local heat, local food: Integrating vertical hydroponic farming with district heating in Sweden","Energy","","0360-5442","10.1016/j.energy.2019.02.119","https://www.sciencedirect.com/science/article/pii/S0360544219303184","By 2050, it is estimated that 70% of the world's population will live in urban areas. This growth in cities creates a demand for fresh produce to ensure a healthy population, produce that often has to travel a long way to reach the consumer, not only losing quality and nutrition along the way, but also requiring a significant fossil fuel cost for transportation and storage. The average plate of food will travel over 2400 km before it reaches your plate. There is potential within District heating (DH) areas to move farming indoors and into the heart of the urban environment. Vertical hydroponic farming (VHF) offers many advantages over conventional farming including more efficient water and land use, and vastly reduced transport costs if it is performed in the urban area. For this model to become economically sustainable however, it must be intelligently integrated into existing urban infrastructure. A mutually beneficial relationship with DH is possible whereby VHFs are integrated to feed back into the DH system, lower the return temperature in line with 4th Generation District Heating guidelines, and reduce CO2 emissions in food and energy production.","2019-05-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:42","191-197","","","174","","Energy","Local heat, local food","","","","","","","","","","","","ScienceDirect","","","","","","Vertical farming; Plant factories; 4th Generation District Heating; CO2 reduction; Hydroponic farming; Smart energy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8NPMZ97","journalArticle","2021","Sipos, László; Balázs, László; Székely, Géza; Jung, András; Sárosi, Szilvia; Radácsi, Péter; Csambalik, László","Optimization of basil (Ocimum basilicum L.) production in LED light environments – a review","Scientia Horticulturae","","0304-4238","10.1016/j.scienta.2021.110486","https://www.sciencedirect.com/science/article/pii/S0304423821005938","Basil (Ocimum basilicum L.) is a popular crop worldwide among farmers; it is relatively easy to grow and is well adapted to hydroponic and Controlled Environment Agriculture (CEA) systems having a high profitability margin. Several studies investigated the effect of the environmental factors on the qualitative and quantitative factors of basil: the effect of light is crucial for development, nutritional properties and sensory characteristics. The principles of sustainability, profitability and resource-effectiveness all encourages farmers to use energy-efficient LED light sources. These tools easily allow for the modification of spectral distribution and light intensity; numerous suggestions have been made for developing goal-driven light recipes for maximum cost-effectiveness and for reducing carbon footprint. Here, the results of several studies are summarized for providing a solid base for light recipe utilization of basil production in terms of light intensity, duration, and spectral distribution. Experimental results related to the impact of light treatments on vegetative parameters, phytonutrient content and sensory properties of basil are discussed, and optimal ranges of light parameters are summarized. Due to the increasing number of promising specialized research the wider application of purpose-driven high-tech production systems is expected in future basil growing.","2021-11-17","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:42","110486","","","289","","Scientia Horticulturae","","","","","","","","","","","","","ScienceDirect","","","","","","Plant factory; Light effect; Light emitting diode; Light recipe; Smart system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDXNKFPC","journalArticle","2023","Darmian, Sobhan Mostafayi; Afrasiabi, Ahmadreza; Yazdani, Morteza","Multi-criteria evaluation of agro-processing industries for sustainable local economic development in East of Iran","Expert Systems with Applications","","0957-4174","10.1016/j.eswa.2023.120607","https://www.sciencedirect.com/science/article/pii/S0957417423011090","This study investigates the agro-processing industries potential to develop the local economic in the east of Iran as a developing country based on the sustainable development criteria including economic, social, environmental, and managerial indices. For this purpose, a hybrid multi-criteria decision-making model based on fuzzy SWARA and fuzzy EDAS technique is developed to determine the global weights of the criteria and prioritize the agro-processing industries as alternatives. Moreover, a conceptual analytical model based on the Porter’s diamond is utilized to evaluate the state of active firms in high-priority agro-processing industries, with the aim of providing the best applicable management insights. According to the findings, the most important sub-criteria are including “income growth by creating value-added”, “payback period”, and “number of jobs created per firm activated”. These sub-criteria are known as one of the most prominent managerial concerns in the local economic development area in Iran as the case study. Focusing on the prioritization results, the agro-processing industries for barberry and saffron products are identified as first-priority industries, while those related to the processing and packaging of medicinal herbs and production of jams and extracts of horticultural crops are ranked as second and third-priority alternatives, respectively. Based on the sensitively analysis, it can be inferred that the final result of selecting the best agro-processing industry is highly robust to the changes in the weight of the most influential sub-criterion. Moreover, Porter model showed that new entrants are not considered as a serious threat. Contrary to the buyers, the suppliers do not have a bargaining power because of the current market condition. Finally, barberry and saffron products have a great competitive rivalry in the national and international markets.","2023-11-15","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:43","120607","","","230","","Expert Systems with Applications","","","","","","","","","","","","","ScienceDirect","","","","","","Sustainable development; Agro-processing; Fuzzy MCDM; Local economic development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2CQUPBW","journalArticle","2021","Halgamuge, Malka N.; Bojovschi, Alexe; Fisher, Peter M. J.; Le, Tu C.; Adeloju, Samuel; Murphy, Susan","Internet of Things and autonomous control for vertical cultivation walls towards smart food growing: A review","Urban Forestry & Urban Greening","","1618-8667","10.1016/j.ufug.2021.127094","https://www.sciencedirect.com/science/article/pii/S1618866721001199","The development of green spaces in urban areas is rapidly on the rise as more people are keen to maintain a clean and green atmosphere around where they live and work. Also, the link between the physical world and the internet has been a driving force in enhancing people's quality of life which has resulted in the most recent and rising technologies, collectively referred to as the Internet of Things (IoT). The adoption of vertical gardens (VG) and/or vertical farms (VF) can be beneficial for maintaining a sustainable environment, as well as for expanding food security in an urban context around the world with limited land space. IoT technologies have the potential to be key enablers in the accelerated adoption of VG. In this study, we investigate the critical parameters for automating sustainable vertical gardening systems by using the IoT concept in smart cities towards smart living. This involves collection and review of data from 30 peer-reviewed publications published between 2004 and 2018, including real-world VG implementations. The key criteria considered include: (i) crop/plant type, (ii) VG topology (size), (iii) sensing data, (iv) used hardware (sensors, actuators, etc.), (v) power supplies, (vi) velocity or frequency of data collection, (vii) data storage method, (viii) communication technologies, (ix) data analysis methods/algorithm, (x) other used strategies, and (xi) countries that implemented VGs. The data were subsequently analyzed to obtain a detailed understanding of using IoT in VGs. The results of the analysis revealed that most of the studies used 6-20 tiers (40%) when implementing VGs, and the most popular crop was lettuce (28.6%). The sensors used were commonly connected to AC power and battery (each 44.4%), while only a small proportion of VGs used solar power (11.1%). The majority of IoT sensors used were to measure room temperature (22.5%), light intensity (21.1%), humidity level (14%) and soil nutrition (7%). The frequency of data collection by these sensors was between 1 and 3 minutes (42.8%). The frequently used data transmission technology was Zigbee and Wi-Fi (42.8%) for collecting sensor data from VGs. We also found that, using the server database, remote data management platform and cloud were the most popular data storage methods (each 25%). After data collection, many studies used threshold-based algorithms (50%) for the decision making, and the soil-based (42%) and hydroponic (38%) were the most popular plant cultivation technologies. The use of recycled and reused water (30%), solar power (20%) and controlled indoor environment, without sun or soil (20%) are some of the other essential considerations in VGs. Furthermore, it was found that the most significant focus on automation of VGs incorporating IoT were in USA (41.2%) and China (23.5%). The impact of vertical cultivation walls on human well-being was discussed. In addition to this, eight international patents on VGs have been analyzed to acquire an implementation understanding of autonomous control or using IoT in vertical gardens.","2021-06-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:44","127094","","","61","","Urban Forestry & Urban Greening","Internet of Things and autonomous control for vertical cultivation walls towards smart food growing","","","","","","","","","","","","ScienceDirect","","","","","","Plant; Crop; IoT; Sensors; Smart cities; Smart farm; Smart living; Vertical garden; Vertical greening, or vertical farming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8TM7E6S","journalArticle","2022","Gumisiriza, Margaret S.; Ndakidemi, Patrick; Nalunga, Asha; Mbega, Ernest R.","Building sustainable societies through vertical soilless farming: A cost-effectiveness analysis on a small-scale non-greenhouse hydroponic system","Sustainable Cities and Society","","2210-6707","10.1016/j.scs.2022.103923","https://www.sciencedirect.com/science/article/pii/S2210670722002451","The growing rate of population and urbanization among African cities versus the reducing arable land has roused curiosity in soilless farming as an urban farming method to enhance food security and urban sustainability. This study investigated the economic viability of producing 60 heads of lettuce using a vertical non-circulating hydroponic system outside the green house as a low cost sustainable urban food production prospect for Africa. This was based on a hydroponic experiment set up in Uganda, East Africa 4 capital budgeting techniques were used for the analysis, that is; Net Present Value (NPV), Profitability index (PI), Internal Rate of Return (IRR) and Non-discounted Pay Back Period (NDPBP). A sensitivity and scenario analysis were adopted for risk analysis while regression analysis was considered for forecasting and modelling purposes. A discount rate of 10% was considered for the analysis based on the loan borrowing rate. The unit production cost equaled to 0.46$/head and sale price was estimated at 0.75/head. Initial costs deemed necessary for annual production were estimated at 171.1$. Results showed the following economic values: NPV (16.37$), IRR (12.57%), PI (1.1) and NDPBP (4,5) for annual crop production of 6 cycles. NPV was sensitive to changes in discount rate and unit price while revenue varied with a change in quantities sold and unit price as per the scenario analysis. A significant negative and positive linear relationship was found between unit price of lettuce versus quantity sold and revenue earned correspondingly. Adoption of vertical hydroponic lettuce production can be considered an equally cost-effective venture with substantial profits cetris paribus with the potential to increase food security and sustainability around urbanities. Further research needs to be done to assess the profitability of producing other vegetables using the same system across various seasons and cities.","2022-08-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:45","103923","","","83","","Sustainable Cities and Society","Building sustainable societies through vertical soilless farming","","","","","","","","","","","","ScienceDirect","","","","","","Scenario analysis; Sustainable cities; Cost-benefit analysis; Kratky hydroponics; Linear Regression; Regression; Sensitivity analysis; Sensory analysis; Soilless agriculture; Urban farming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q27FXNYK","journalArticle","2022","O'Neill, Emer A.; McKeon Bennett, Michelle; Rowan, Neil J.","Peatland-based innovation can potentially support and enable the sustainable development goals of the United Nations: Case study from the Republic of Ireland","Case Studies in Chemical and Environmental Engineering","","2666-0164","10.1016/j.cscee.2022.100251","https://www.sciencedirect.com/science/article/pii/S2666016422000731","The aim of this case study is to develop a novel freshwater aquaculture organic-process in the Irish peatlands along with adjacent eco-innovation that will support food production and security regionally with a global orientation. This specifically addresses the problem of traditional workforce reliance on burning peat as a fossil fuel by providing alternative green-friendly eco-innovative activities for new employment and social enterprise. Findings show that this system relies upon a naturally-occurring ecosystem of algae, bacteria and duckweed species to achieve effective waste remediation and for water quality. There is no use of artificial compounds including antibiotics, and no discharge of effluent to receiving waters. Peatlands are a unique ecosystem that constitute an important carbon sink, but also represents a novel environment for climate solutions. This novel peatland-site holds the potential to support the sustainable development goals of the United Nations as described herein.","2022-12-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:45","100251","","","6","","Case Studies in Chemical and Environmental Engineering","Peatland-based innovation can potentially support and enable the sustainable development goals of the United Nations","","","","","","","","","","","","ScienceDirect","","","","","","Climate change; Sustainability; Eco-innovation; Paludiculture; United nation SDGs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSJJ5JN2","journalArticle","2022","Saosee, Piyarath; Sajjakulnukit, Boonrod; Gheewala, Shabbir H.","Environmental externalities of wood pellets from fast-growing and para-rubber trees for sustainable energy production: A case in Thailand","Energy Conversion and Management: X","","2590-1745","10.1016/j.ecmx.2022.100183","https://www.sciencedirect.com/science/article/pii/S259017452200006X","Wood pellets are one of biomass-based energy carriers considered important as renewable energy source. This study considers wood pellets for heat and power generation from fast-growing Leucaena and Acacia trees and para-rubber trees in a life cycle perspective. The objectives of this study are to estimate the actual cost (including environmental externalities) of heat and electricity production from wood pellets, and comparison with the external cost of fossil fuels, as well as forecasting the external cost arising from the increase in wood pellet demand. For both heat and electricity production, it was seen that when external costs are included, wood pellets are cheaper than lignite and fuel oil although the latter are cheaper when only internal costs are considered. Four recommendations for reducing the external costs of wood pellet production are: 1) to support sustainable agriculture for para-rubber trees and fast-growing trees, 2) to consider clean transportation in the supply chain, 3) wood pellet factory zoning, including good logistics, and 4) considering the external cost of wood pellets for polluter pays principle. These results and recommendations of the study can provide important information to consider towards adjusting the national energy plan and to have strict measures for avoiding problem shifting from the use of non-renewable resources (fossil fuels) to issues related to the use of biomass-based fuels (use of agro-chemicals, forest encroachment, and so on).","2022-05-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:46","100183","","","14","","Energy Conversion and Management: X","Environmental externalities of wood pellets from fast-growing and para-rubber trees for sustainable energy production","","","","","","","","","","","","ScienceDirect","","","","","","External cost; Fast-growing tree; Para-rubber tree; Thailand; Wood pellets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TD4S8EC5","journalArticle","2023","Husaini, Amjad M.; Sohail, Muhammad","Robotics-assisted, organic agricultural-biotechnology based environment-friendly healthy food option: Beyond the binary of GM versus Organic crops","Journal of Biotechnology","","0168-1656","10.1016/j.jbiotec.2022.11.018","https://www.sciencedirect.com/science/article/pii/S0168165622002851","Human society cannot afford the luxury of the business-as-usual approach when dealing with the emerging challenges of the 21st century. The challenges of food production to meet the pace of population growth in an environmentally-sustainable manner have increased considerably, emphasizing the need to explore newer approaches to agriculture. Agrochemical-based agricultural practices are known to have serious environmental and health implications. Even conventional organic farming is not sustainable in the long run. Although some ""age-old"" practices are useful, these will not help feed more people on the same or less land more sustainably. Sustainable intensification is the way forward. There is a need to incorporate a customer-centric outlook and make the organic system sustainable. Here, we bring forth the necessity to enhance the efficiency of organic agriculture by the inclusion of robotics and agrochemical-free GM seeds. Such an organic-GM hybrid agriculture system integrated with the use of artificial intelligence (AI) based technologies will have better energy efficiency. The produce from such a system will offer consumers a ‘third’ choice and create a new food label, ‘organically-grown GM produce’.","2023-01-10","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:47","41-48","","","361","","Journal of Biotechnology","Robotics-assisted, organic agricultural-biotechnology based environment-friendly healthy food option","","","","","","","","","","","","ScienceDirect","","","","","","Artificial intelligence; Sustainability; Food; Consumer; GMOs; Organic crops; Robotics; SDGs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ETDRULR","journalArticle","2022","Salomon, Matthias J.; Cavagnaro, Timothy R.","Healthy soils: The backbone of productive, safe and sustainable urban agriculture","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2022.130808","https://www.sciencedirect.com/science/article/pii/S0959652622004462","The increasing urbanization of an ever-growing global population is coinciding with major global challenges that are threatening our food security. Urban agriculture is as a multi-functional tool to improve urban living and to provide food security towards resilient communities. This review explores on the importance of urban agriculture and identifies several points that will help inform a shift towards actively managed urban agriculture soils. First, the importance of soil within urban agriculture systems is highlighted, followed by a review of common issues of soil health in urban agriculture. These issues are then addressed by providing management principles for increased soil functioning in urban agriculture systems. These principles focus on improved soil nutrient and carbon pools and acknowledge the importance of the soil microbial community. Soil contamination with metal, organic and microbial contaminants is then addressed through a discussion of options available to help mitigate potential risk factors. Together, this review summarises our current understanding of soil health in urban agriculture systems. Where issues have been identified, these have been addressed by suggesting sustainable management principles. These can be used as recommendations for urban farmers towards more sustainable food production. Finally, we propose educational and governance approaches to help implementing these measurements.","2022-03-20","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:48","130808","","","341","","Journal of Cleaner Production","Healthy soils","","","","","","","","","","","","ScienceDirect","","","","","","Sustainability; Urban agriculture; Contamination; Fertility; Health; Soil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLTKJYQN","bookSection","2023","Mrabet, Rachid","Chapter 2 - Sustainable agriculture for food and nutritional security","Sustainable Agriculture and the Environment","978-0-323-90500-8","","","https://www.sciencedirect.com/science/article/pii/B9780323905008000130","Worldwide, agriculture and farming systems intrinsically depend on climate but have dramatically changed due to technological progress and expansion, socioeconomic development, shifts in consumption patterns, and the threat of environmental degradation. Almost half of the Earth's farmable land has been converted to croplands, pastures, and rangelands. On the other side, farmers and land managers have affected the agricultural ecosystems through extracting farming and abusive use of resources to increase food production to satisfy either local consumption or trade. Nearly one in three people in the world (2.37 billion) did not have access to adequate food in 2020 an increase of almost 320 million people in just 1year. Consequently, food and nutrition insecurity and climate change emerged as the most pressing and urgent challenges for the achievement of the Sustainable Development Goals and the ideals of Agenda 2063. Presently, both developed and developing nations are facing urgent and interconnected challenges that are mining hope for securing food for the growing population and restoring the environment and natural resources. In other terms, less than 10 years into the 2030 Agenda, SDG two is still far from being reached by most countries. A profound understanding of this complexity is fundamental for transitioning to and hence building sustainable food and farming systems. Actions of transformation set the overarching objectives of mobilizing all actors toward zero hunger and net-zero emissions by 2050at the latest. Sustainable agriculture in its various streams, management practices and values, is an essential shift to satisfy the growing population and for tackling these land challenges. Sustainability initiatives are requested to tackle multiple challenges and drivers of agriculture and to provide rollover benefits from both short and long-term solutions to merge toward healthy food systems. From the available experiences and studies, conservation, regenerative, organic, and precision agriculture are the leading processes and game changers being used to help the agriculture sector to reverse the effects of climate change and address other disruptors to the total food supply chain. Such types of agriculture are mainstreaming healthy and durable food systems and revolutionizing farming worldwide. In other terms, these innovative and win-win-win solutions value the health of soils, people, and ecosystems. The SDGs-relating to food, natural resources management, and climate change will or can be attainable if common engagement, globally and locally, of the champions of essential streams of sustainable agriculture, is implemented and enforced in terms of policy, capacity development, technology, institutional settings, and availability of durable funds. Shifting to healthy and plant-based diets and a circular economy could further haste advancement toward regenerative and nutrition-sensitive agriculture and environmental sustainability.","2023-01-01","2023-11-07 10:41:55","2023-11-07 10:41:55","2023-08-24 11:57:48","25-90","","","","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","Sustainability; Food security; Global change; Just and in time transformation; Nutrition; Resilient food systems","","Farooq, Muhammad; Gogoi, Nirmali; Pisante, Michele","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
