"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TB9RNGC3","journalArticle","2021","Sultan, S.; El–Qassem, A.","Future prospects for sustainable agricultural development","International Journal of Modern Agriculture …","","","10.21608/ijmae.2023.215952.1012","https://journals.ekb.eg/article_304565.html","Sustainable agricultural development plays a crucial role in addressing the challenges of food security, environmental protection, and socio-economic development. As we look into the future, several key prospects emerge for sustainable agricultural development: Technology and Innovation: Advancements in technology, such as precision farming, vertical farming, hydroponics, and aquaponics, will continue to revolutionize agriculture. These technologies can optimize resource utilization, reduce environmental impacts, and increase productivity. Additionally, innovations in genetic engineering, biotechnology, and crop protection methods can contribute to more sustainable and resilient agricultural practices. Climate-Smart","2021","2023-11-07 10:55:30","2023-11-07 10:55:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9DPADDQ","journalArticle","2019","Marcelis, L. F. M.; Heuvelink, E.","Achieving sustainable greenhouse cultivation.","","","","10.1201/9780429266744","https://www.cabdirect.org/cabdirect/abstract/20193417810","This collection provides a comprehensive review of key advances in greenhouse and other forms of protected and controlled environment cultivation. Chapters discuss developments in types of production systems: greenhouses, net houses, aquaponic and vertical farming systems. A particular focus is on ways of controlling the aerial environment, including lighting and atmosphere control, and on optimising root development, including growing media, irrigation and nutrient management. Chapters also summarise advances in systems monitoring and management, including the use of sensors, decision support systems and robotics to optimise efficiency","2019","2023-11-07 10:55:30","2023-11-07 10:55:30","","","","","","","","","","","","","","","","","","","","","","Publisher: cabdirect.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JRQH4BBM","journalArticle","2020","Kikuchi, Y.; Kanematsu, Y.","Chapter 27-Life cycle assessment","Plant Factory","","","","","The life cycle assessment (LCA) is a powerful tool for quantifying the environmental impacts of a product or service throughout its life cycle. Indoor farms can play a number of roles in agricultural production, which should be taken into account in a comparative analysis on whether to adopt open farming or indoor farming, which products to produce, or how to utilize indoor farming as a social technology option. The system boundary and functional unit must be carefully defined by considering all aspects of the indoor farm. The energy input and materials must be investigated in detail for a transparent and complete LCA. Greenhouse gases and other emissions, as well as the consumption of resources such as phosphorus, should be considered as environmental impacts originating from indoor farming. LCA research on indoor farms is greatly needed. This chapter includes a case study of LCA on existing plant factories that use either sunlight or artificial light to demonstrate the proof of concept regarding plant factories for sustainable food production","2020","2023-11-07 10:55:30","2023-11-07 10:55:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9E2YCKSU","journalArticle","2022","Vatistas, C.; Avgoustaki, D. D.; Bartzanas, T.","A systematic literature review on controlled-environment agriculture: How vertical farms and greenhouses can influence the sustainability and footprint of urban …","Atmosphere","","","","https://www.mdpi.com/2073-4433/13/8/1258","The rapidly growing population and increasing urbanization have created the need to produce more food and transport it safely to urban areas where the majority of global consumers live. Open-field agriculture and food distribution systems have a lot of food waste, and, in parallel, the largest percentage of available arable land is already occupied. In most cases, food produced by compatible agricultural methods needs to be frozen and travel several miles until it reaches the consumer, with high amounts of greenhouse gas (GHG) emissions produced by this process, making it an unsustainable method with huge amounts of CO2 emissions related with fresh food products. This research contains an extensive literature review based on 165 international publications (from 2006–2022) describing and analyzing the efficiency and impact of controlled-environment agriculture (CEA) methods, and more precisely, greenhouses (GHs) and vertical farms (VFs), in the environmental footprint of food production and consumption. Based on various publications, we could draw the conclusion that VFs could highly influence a greener transition to the sustainability of urban consumption with reduced CO2 emissions sourcing from food transportation and limited post-harvest processes. However, there is a significant demand for further energy efficiency, specifically when it comes to artificial lighting operations inside VFs. A large-scale implementation of VFs that operate with renewable energy sources (RES) could lead to significant urban decarbonization by providing the opportunity for integrated energy–food nexus systems. Under this direction, VFs could optimize the way that cities interact with meeting the food and energy demand in densely urbanized areas.","2022","2023-11-07 10:55:30","2023-11-07 10:55:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6WTY6VHG","journalArticle","2022","Marinova, D.; Bogueva, D.","Sustainability Transitions in Food Production","Food in a Planetary Emergency","","","10.1007/978-981-16-7707-6_6","https://link.springer.com/chapter/10.1007/978-981-16-7707-6_6","The human response in defying situations, such as the present planetary emergency combined with the COVID-19 pandemic, is to find technological solutions allowing society to transition on a new trajectory that transforms the current practices for good. The chapter outlines the need to transition to better food production practices and introduces new technological changes related to vertical farming, artificial constructions (or ponics), agroecology, agroforestry, the use of drones and nanotechnology and application of ICTs, including artificial intelligence, 3D printing and blockchain. This facilitates clever food production and choices that are environmentally and nutritionally better.","2022","2023-11-07 10:55:30","2023-11-07 10:55:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3VRLBYPU","journalArticle","2023","Popkova, E. G.","Environmental Sustainability of the Agricultural Economy with Reliance on Climate-Smart Agriculture","… to the Provision of the Environmental Sustainability of …","","","10.1007/978-981-99-2198-0_1","https://link.springer.com/chapter/10.1007/978-981-99-2198-0_1","The research aims to investigate the prospects for environmental sustainability of the agricultural economy in the Decade of Action based on climate-smart agriculture (using crop production as an example). To achieve the research goal, the author applies the method of regression analysis to carry out econometric modeling of the contribution of climate-smart agriculture to the environmental sustainability of the agricultural economy based on international experience. The sample includes all 113 countries covered by the Economist Impact food security statistics in 2022. As a result, it is substantiated that climate-smart agriculture plays an important role in ensuring the environmental sustainability of the agricultural economy, significantly increasing the resilience of agriculture to the risk of water scarcity and declining water quality, as well as to the risks of land degradation and declining soil fertility. However, the persistence of horizontal agriculture constrains the development of climate-smart agriculture and limits its contribution to the environmental sustainability of the agricultural economy. The prospects for environmental sustainability of the agricultural economy in the Decade of Action based on climate-smart agriculture are related to the transition to vertical farming. The practical and management implication of this research is that the new approach to climate-smart agriculture developed through the creation of vertical farms will make it possible to achieve systemic environmental sustainability in the agricultural economy.","2023","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U99AXVB6","journalArticle","2021","Ayuk, E. T.","Urban Agriculture's Potential to Advance Multiple Sustainability Goals-An International Resource Panel Think Piece","","","","","","Since 2007, the International Resource Panel has provided impactful scientific assessments on the status, dynamics and implications of natural resource use in cities and in food systems. This Think Piece developed together with UNEP Cities Unit, evaluates to what extent, and in which conditions, urban agriculture can help cities move towards sustainable urban food systems and a circular economy. The Think Piece provides an analysis of different types and forms of urban agriculture to help understand their natural resource use implications benefits and trade-offs across multiple sustainability goals, acknowledging local and regional specificities. The Think Piece is accompanied by a policy guidance document that presents a road map for designing “fit-for-purpose” urban agriculture policies, taking into account the interaction between urban and rural systems.","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44HREZDA","journalArticle","2022","Sehgal, S.; Singh, B.; Sharma, V.","Smart and Sustainable Food Technologies","","","","10.1007/978-981-19-1746-2","https://link.springer.com/content/pdf/10.1007/978-981-19-1746-2.pdf","This book presents a comprehensive view of emerging smart technologies in various food processing sectors. Specifically, it covers smart technologies applied in food production, food manufacturing, food packaging, storage, distribution, and food supply chain. Contributing authors are the key scientists with diverse backgrounds in either industry or academia. The book contains four parts with four chapters each, presenting recent smart technologies developed in their respective areas. Part I primarily focuses on the recent smart food production innovations such as precision agriculture, vertical farming, automation, robotics , livestock technology, modern greenhouse practices, artificial intelligence, and block chain that dramatically increase the quality of raw materials for the food industry. Part II provides the current knowledge and developments related to the recent smart technologies in manufacturing pertaining to various food sectors, non-thermal food preservation technologies, and 3D printing, developed for the food manufacturing industries that improve the organoleptic and nutritional quality, enhance chemical and microbial safety, as well as cost-effectiveness and convenience of processed foods. Part III covers smart technologies to ensure food safety in the supply chain, with monitoring and surveillance of food contamination, use of IoT and blockchain for food traceability and neural network approach for risk assessment. Part IV provides expert opinions on using smart technologies for minimizing waste and maximizing co-product recovery in food processing; upcycling technologies in food and sustainable value stream mapping in the food industry. This book will be a useful resource to graduate/undergraduate students and researchers in advanced food technology, practicing technologists/engineers in the food and related industries, food packaging industry, entrepreneurs and other scientists and technologists in smart and sustainable processes who seek information on design and development of these processes.","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9P6B6EW5","journalArticle","2021","Durante, E.; Giovanni, B. Di; Ragab, Y.; Gialli, L.; ...","From SIAPA to SIEPE: urban farming as a social and environmental sustainability tool for the vacant industrial land of Galliera, Bologna","… on Landscape and …","","","10.17660/actahortic.2022.1345.64","https://www.actahort.org/books/1345/1345_64.htm","The international university challenge UrbanFarm2020 called upon students from several countries to form interdisciplinary teams working on innovative solutions for the regeneration of three abandoned industrial areas. The Hop-E team with its SIEPE project (Sustainability, Inclusion, Energy, Production, Environment) addressed the renovation of the Ex-SIAPA, a vacant industrial site in the town of Galliera (Bologna). The project proposal aims to restore the town by fostering sustainable economic, cultural, and social growth through soilless agriculture and circular economy tools.","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PE7ID6RS","journalArticle","2017","Smith, G.; Nandwani, D.; Kankarla, V.","Facilitating resilient rural-to-urban sustainable agriculture and rural communities","… Journal of Sustainable …","","","10.1080/13504509.2016.1240723","https://www.tandfonline.com/doi/abs/10.1080/13504509.2016.1240723","This article contributes to efforts to validate a common set of parameters and principles of sustainable agriculture. Comparisons between alternative forms of sustainable agriculture and rural-to-urban community resilience are investigated. Conclusions are drawn between multiple sustainable/alternative agriculture systems and evaluated. A set of common baseline parameters and principles is proposed as a method of evolving a common structural framework for strengthening sustainability of agriculture and rural contexts. Concepts of rural-to-urban community sustainability are proposed, supporting sustainable agriculture contexts as rural and urban. In the twenty-first century, agriculture is becoming more diversified and less typified as a rural occupation. Urban agriculture is expanding as the need for fresh, affordable, accessible agriculture produce increases in urban areas. Evidence supports symbiotic relationships between sustainable agriculture and rural/urban communities, although some claim this relationship has not been clearly defined. This article investigates sustainable agriculture from two perspectives. We ask ‘what are common parameters and principles of the various forms of sustainable agriculture,’ and ‘why urban-to-rural context.’ Organic agriculture parameters and principles are proposed as a conceptual framework toward establishing baseline parameters and principles for sustainable agriculture. Best management parameters of urban and rural sustainable agriculture in the United States and the United Kingdom are examined for their potential to develop a strengthening framework of parameters and principles of agriculture and rural-to-urban sustainability. These results are compared and evaluated for their effectiveness in redefining current sustainable agriculture practices, and their value in strengthening sustainable agriculture symbiosis with rural-to-urban community systems.","2017","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGJS8CII","journalArticle","2020","Li, Q.; Yan, J.","Sustainable agriculture in the era of omics: knowledge-driven crop breeding","Genome Biology","","","10.1186/s13059-020-02073-5","https://link.springer.com/article/10.1186/s13059-020-02073-5","… to current high demand of yield and environment sustainability. Therefore, we have to re-… that can support sustainable agriculture [10]. For example, the vertical farming system cultivates … DA","2020","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9AIB2NK8","journalArticle","2021","McClements, D. J.; Barrangou, R.; Hill, C.; ...","Building a resilient, sustainable, and healthier food supply through innovation and technology","Annual review of …","","","10.1146/annurev-food-092220-030824","https://www.annualreviews.org/doi/abs/10.1146/annurev-food-092220-030824","The modern food supply faces many challenges. The global population continues to grow and people are becoming wealthier, so the food production system must respond by creating enough high-quality food to feed everyone with minimal damage to our environment. The number of people suffering or dying from diet-related chronic diseases, such as obesity, diabetes, heart disease, stroke, and cancer, continues to rise, which is partly linked to overconsumption of highly processed foods, especially high-calorie or rapidly digestible foods. After falling for many years, the number of people suffering from starvation or malnutrition is rising, and this has been exacerbated by the global COVID-19 pandemic. The highly integrated food supply chains that spread around the world are susceptible to disruptions due to policy changes, economic stresses, and natural disasters, as highlighted by the recent pandemic. In this perspective article, written by members of the Editorial Committee of the Annual Review of Food Science and Technology, we highlight some of the major challenges confronting the modern food supply chain as well as how innovations in policy and technology can be used to address them. Pertinent technological innovations include robotics, machine learning, artificial intelligence, advanced diagnostics, nanotechnology, biotechnology, gene editing, vertical farming, and soft matter physics. Many of these technologies are already being employed across the food chain by farmers, distributors, manufacturers, and consumers to improve the quality, nutrition, safety, and sustainability of the food supply. These innovations are required to stimulate the development and implementation of new technologies to ensure a more equitable, resilient, and efficient food production system. Where appropriate, these technologies should be carefully tested before widespread implementation so that proper risk–benefit analyses can be carried out. They can then be employed without causing unforeseen adverse consequences. Finally, it is important to actively engage all stakeholders involved in the food supply chain throughout the development and testing of these new technologies to support their adoption if proven safe and effective.","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7UCVUUTG","journalArticle","","Duggad, V. N.","Vertical farming: An alternative to outdoor farming in urban context","researchgate.net","","","","https://www.researchgate.net/profile/Vinit-Duggad/publication/364757375_Vertical_farming_An_alternative_to_outdoor_farming_in_urban_context/links/6359945896e83c26eb585a80/Vertical-farming-An-alternative-to-outdoor-farming-in-urban-context.pdf","In most of human history, farming has always been an outdoor activity. Plants need sunlight to survive, and soil to absorb water and nutrients from, so it's no surprise that a traditional farm is an outdoor farm. But as agriculture improved over the years, farmers gradually realized the benefits of farming indoors. All in all, it allowed certain crops to grow throughout the year. For another, it kept the crops free from pesticides. Vertical farming is the practice of producing in vertically stacked layers that involves large-scale agricultural production in multi-story buildings. Vertical farming is not just producing food indoors in an urban landscape, but it is a proposed solution to the pending food crisis our world is facing.","","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HI6NF5ER","journalArticle","2019","Small, G. E.; Mcdougall, R.; Metson, G. S.","Would a sustainable city be self-sufficient in food production?","","","","10.2495/dne-v14-n3-178-194","https://books.google.com/books?hl=en\&lr=\&id=amVHEAAAQBAJ\&oi=fnd\&pg=PA1\&dq=%22life+cycle+assessment%22%7Csustainability%7Csustainable+%22vertical+farming%22%7C%22vertical+farm%22%7C%22plant+factory%22\&ots=otwCNC63Wb\&sig=sn2gxNLnNoqkYI75VKJDdaR6u4o","Urban agriculture has increased in many cities and has the potential to provide an array of benefits including increased local food production, nutrient recycling, urban green space, and biodiversity. While certain environmental benefits of urban agriculture are evident, it is not clear what the optimal extent of urban agriculture would be in designing a sustainable city. Closing the loop by recycling waste products into new resources is fundamental to sustainability, but the extent to which this should occur at local, regional, or global scales is an open question. We analyze how potential benefits and costs associated with urban agriculture scale with the extent of implementation, and compare potential tradeoffs in different metrics of sustainability. We assess how the appropriate metrics to optimize in a given city are context-dependent. For example, maximizing production in a small land footprint could be important in densely developed urban environments, whereas filling vacant land with food-producing gardens may be a more appropriate goal in certain post-industrial cities. We assess the potential role that urban agriculture plays in making urban food systems more resilient to climate change and other disruptions. Finally, we consider a case study comparing the resources required and pollution generated to produce the lettuce supply of on U.S. metropolitan area through outdoor urban agriculture and indoor urban agriculture, compared to conventional production and cross-continental transportation. This analysis illustrates the importance of considering multiple metrics in assessing sustainability of urban agriculture.","2019","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","Publisher: books.google.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IQJHB3J","journalArticle","2021","Schneider, P.; Rochell, V.; Plat, K.; Jaworski, A.","Circular Approaches in Small-Scale Food Production","… Economy and Sustainability","","","10.1007/s43615-021-00129-7","https://link.springer.com/article/10.1007/s43615-021-00129-7","Globally, food production is one of the main water and energy consumers. Having in view the growing population on global scale, a higher efficiency of food production is needed. Circular approaches offer a large potential to enhance the efficiency of food production and have a long tradition in the food production process of mankind. However, industrial farming has interdicted traditional cycle-closed farming approaches leading to a variety of environmental challenges. The contribution illustrates the basics of traditional gardening and farming approaches and describes how their characteristics are adapted in innovative modern farming systems like aquaponic, permaculture, urban farming, as well as recovered traditional farming systems. The approach to combine traditional farming methods with modern ones will provide multiple benefits in the future to ensure food security. There is to be underlined that such a strategy holds a substantial potential of circular flux management in small scale food production. This potential could be transposed to a larger scale also, particularly in terms of agroforestry and integrated plant and animal husbandry or integrated agriculture and aquaculture. In this way, small-scale food production holds a large potential for the future implementation of the water-energy-food security nexus.","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GYWKL67X","journalArticle","2021","Gonnella, M.; Renna, M.","The Evolution of soilless systems towards ecological sustainability in the perspective of a circular economy. Is it really the opposite of organic agriculture?","Agronomy","","","10.3390/agronomy11050950","https://www.mdpi.com/2073-4395/11/5/950","Soilless cultivation systems were primarily developed in response to the excessive spread of soil pathogens; however, they also allow an optimal control of plant grow, high productivity and product quality as well as very high efficiency of water and fertilizer use. At the same time, consumers remain critical towards soilless-cultivated vegetables, mainly due to the perception of these techniques as unnatural, resulting from artificial growth and consequently characterized by low quality. This mini review analyzes the evolutionary process of soilless cultivation within a vision of agriculture that supports environmental sustainability as the central theme of the discussion. Current knowledge suggests that, although apparently opposite, organic and high-tech soilless cultivation have several common or converging points in view of a sustainable use of resources on the planet. As a consequence, new policies should be oriented toward a reduction of environmental “pressure” by introducing a process certification of low environmental impact, which, together with an adequate product certification, related not only to the environmental aspect but also to product quality, can reduce the opposition of the two cultivation systems.","2021","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UEF72EP","journalArticle","","Wolff, L.",""" Alle Sorge ist Sorge um das Gehäuse"": Ko-Immunität, Vertical Farming und die Technopolitik geschlossener Umwelten","Deutsche Nationalbibliothek","","","","","This article investigates the techno-politics of vertical farming in the field of food security. Drawing on the works of Peter Sloterdijk, the article un-derstands the Vertical Farm as a technology of ecological care that aims to contain the environmental side effects of agriculture while further increas-ing food production. Instead of growing food outdoor in the field, tech-nologies such as hydroponics or LED lighting are being used to create artificial ecosystems in closed environments and integrate them into the urban spaces. The paper argues that the logic of ecological care enshrined in the Vertical Farm follows a logic of co-immunization by drawing a strong boundary between crop production spaces and the environment, thus preventing uncontrolled material flows between them.","","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZKDPKSI","journalArticle","2022","Saprykina, N. A.","Environmental strategies for the formation of urban agriculture in the context of the transition to sustainable development","IOP Conference Series: Earth and Environmental …","","","10.1088/1755-1315/1010/1/012064","https://iopscience.iop.org/article/10.1088/1755-1315/1010/1/012064/meta","Reviewed the ecological strategies for the formation of architectural objects in the context of energy conservation for considered to solve the priority task to restore and maintain a balance between the urbanized and natural environment. The main approach to the formation of this ecological direction of research presented, associated with the transition to sustainable development and a radical rethinking of the function of cities by improving technologies. The problems of organic farming as the rehabilitation of urban space, forms of organization of urban farming, the formation of vertical parks, as well as aerostatic objects of migratory greening of the urban environment are considered and photosynthetic cities. The obtained scientific results of the article can be useful for the further development of the theory and practice of the formation of ecological objects, since it opens up completely new possibilities in the organization of urban agriculture.","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LV9DBAI8","journalArticle","2022","Curtis, A.; Righini, I.; Pennisi, G.; Cirillo, C.; ...","Towards more resilient, community-driven urban food systems: design and implementation of case studies in European cities","… for Sustainable Food …","","","10.17660/actahortic.2022.1356.19","https://www.actahort.org/books/1356/1356_19.htm","Increasing urbanization rates, loss of natural resources and the effects of climate change are challenging the sustainability of European cities. Therefore, ensuring resilient urban food systems is crucial to achieve food and nutrition security. Conventional systems are increasingly vulnerable to present and future disruptions, which urges us to change the way we produce, consume, and think about food. The development of local or regional food systems can play an important role because of the multifunctional services that are offered to the inhabitants of the city and its surroundings. The EU Project “Food systems in European Cities – FoodE” (H2020-862663) aims to encourage the development of such systems across the city-regional context by supporting their design, implementation and evaluation. Within the FoodE framework, 15 pilot case studies are being set up in 11 EU cities and serve as demonstration and first application of innovative solutions in market and social contexts, co-designed with citizens and relevant stakeholders. These local initiatives range from small-scale fisheries and low-tech market gardens to agricultural parks, semi-industrial high-tech greenhouses and vertical farms, in rural, coastal and urban agglomerations. This study reports and analyses the results of the community-based design approach of the pilot initiatives in the definition of priorities and optimal features to be implemented.","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ6TTDZ7","journalArticle","2022","Buyeye, Z.; Lagerwall, G.; Senzanje, A.; Clulow, A.; ...","Evaluation of the Resource Use Efficiencies of Small-Scale Vertical Hydroponic Structures against Growing Plants in Soil","Int. J. Agric …","","","10.17957/ijab/15.1899","https://www.researchgate.net/profile/Sipho-Sibanda/publication/358444354_Evaluation_of_the_resource_use_efficiencies_of_small-scale_vertical_hydroponic_structures_against_growing_plants_in_soil/links/6202b4ffc2d279745e758220/Evaluation-of-the-resource-use-efficiencies-of-small-scale-vertical-hydroponic-structures-against-growing-plants-in-soil.pdf","The aim of this research was to investigate the use of small-scale vertical farming structures as an alternative to improving resource use efficiency in agriculture. To achieve this, Fordhook Giant Swiss chard was grown over two cropping seasons between February and November 2019 at the Ukulinga Research Farm in Mkondeni, Pietermaritzburg. The main factor was the growing method. The sub-factors were light provision and nutrient solution concentration. The hydroponic structures had a significantly higher land use efficiency than the plant pot setup (3 041.05 g.m-2 vs 405.89 g.m-2 in cropping season one (CS1), and 3 106.41 g.m-2 vs 464.53 g.m-2 in CS2), p < 0.0005. The crop water productivity of the hydroponic structures was significantly higher than that of the plant pot setup (8.45 g.L-1 vs 5.72 g. L-1 in CS L and 8.44 g.L-1 vs 6.59 g.L-1 in CS2), p < 0.0005 in CS1 and p = 0.014 in CS2. The energy use efficiency of plants grown hydroponically under sunlight (104.25 g. KWh-1 in CS1 and 103.43 g. KWh-1 in CS2) was significantly higher than that of plants grown hydroponically under grow lights (12.30 g. KWh-1 in CS1 and 12.80 g. KWh-1 in CS2). It was also significantly higher than plants grown in soil under grow lights (8.16 g. KWh-1 in CS1 and 9.29 g. KWh-1 in CS2), p < 0.0005. The vertical hydroponic structures had higher resource use efficiencies than soil planting. The research showed that small-scale hydroponic structures can be used to improve agricultural productivity.","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6FARFMZX","journalArticle","2022","Bajracharya, R. M.","Sustainable Land Use, Landscape Management and Governance","Soil Health and Environmental Sustainability …","","","10.1007/978-3-031-09270-1_18","https://link.springer.com/chapter/10.1007/978-3-031-09270-1_18","The soil and other land-based resources such as forests, shrub and grass lands have nurtured and supported humans from the beginning of civilization. However, following the industrial revolution in the mid-1800s, extensive deforestation, over-grazing of pastures and agricultural intensification have caused soils and the land resource base to become degraded. The increasing demands of a-growing population, leading to over-exploitation of natural resources, as well as, human-induced climate change imply major consequences for sustaining human health and habitation on Earth. In many part of the world, much of the cultivable land has been fully exploited, but the requirement of food and fiber production for meeting human nutrition and livelihoods continues to increases. Meeting these insatiable demands requires that farmers must produce more food, fodder and fiber from the same parcel of land. Hence, approaches and technologies for intensive cropping at scale without damaging the soil and land resource base is ever more vital for the survival of humans in the future. Conventional farming and livestock rearing practices resulted in decline of soil fertility, productivity and the general land quality while contributing to climate change due to net emission of greenhouse gases from soil and land. Therefore, a paradigm shift in sustainable soil as well as land management is undoubtedly required without delay. Regenerative agriculture involving holistic and integrated farming practices offer a promising solution. This approach includes agricultural practices that incorporate agroforestry, agri-slivopastoral systems, along with diversified cropping, as well as, soil and water conservation practices. Such restorative practices offer the possibility of numerous simultaneous benefits while preserving and enhancing the very resources that human societies depend on.","2022","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ELH6ED6R","journalArticle","2018","Benis, K.; Ferrão, P.","Commercial farming within the urban built environment–Taking stock of an evolving field in northern countries","Global food security","","","10.1016/j.gfs.2018.03.005","https://www.sciencedirect.com/science/article/pii/S2211912417301207","Urban horticulture has historically contributed to the supply of fresh produce to urban dwellers and has been gaining popularity over the last years in the Global North, with growing awareness of environmental and health concerns. Over the past few years, commercial farms have been emerging in major northern cities, promoting a trend of environmentally friendly food, grown in highly efficient installations on top of or in buildings. This paper presents a scoping study, including: (i) a review of the scientific literature addressing environmental, economic and social aspects of commercial farming in urban contexts; and (ii) a consultation exercise to inform and validate findings from the review, consisting of semi-structured interviews with a few practitioners in the Netherlands. The main findings are: (1) while the recent proliferation of commercial farms in major cities shows that these new modes of urban agricultural production are gaining momentum, establishing their viability as compared to conventional agricultural practices is a challenge when it comes to scalability, resource efficiency, and cost-effectiveness; (2) as it is still a relatively new field, very few studies have been conducted to quantitatively assess the impacts of commercial farming in urban areas; (3) given the complex environmental, economic and social dimensions of urban agriculture, holistic decision support tools could help integrating them in urban areas.","2018","2023-11-07 10:55:31","2023-11-07 10:55:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
